candidate_model_id,prompt_id,prompt_category,candidate_response_text,scores
google/gemini-3.1-flash-lite-preview,oped_library_hours,persuasion_oped,"Gemini 3.1 Flash Lite Preview response to Library hours op-ed.

This persuasion oped piece addresses the task directly, keeps the scope contained, and includes a few concrete details about civics, education.","{'clarity': 2.6667, 'simplicity': 3.25, 'brevity_economy': 3.4167, 'structure_flow': 2.75, 'specificity_precision': 2.9167, 'humanity_voice': 2.6667, 'overall': 3.25}"
google/gemini-3.1-flash-lite-preview,personal_first_day_union_job,personal_nonfiction,"Gemini 3.1 Flash Lite Preview response to First union job essay.

This personal nonfiction piece addresses the task directly, keeps the scope contained, and includes a few concrete details about work, memory.","{'clarity': 3.25, 'simplicity': 2.5833, 'brevity_economy': 3.5833, 'structure_flow': 2.9167, 'specificity_precision': 2.6667, 'humanity_voice': 3.25, 'overall': 2.5833}"
google/gemini-3.1-flash-lite-preview,personal_night_shift_bus,personal_nonfiction,"Gemini 3.1 Flash Lite Preview response to Night shift bus essay.

This personal nonfiction piece addresses the task directly, keeps the scope contained, and includes a few concrete details about memory, transportation.","{'clarity': 2.1667, 'simplicity': 2.75, 'brevity_economy': 3.3333, 'structure_flow': 3.0833, 'specificity_precision': 3.6667, 'humanity_voice': 2.1667, 'overall': 2.75}"
google/gemini-3.1-flash-lite-preview,personal_public_pool,personal_nonfiction,"Gemini 3.1 Flash Lite Preview response to Public pool essay.

This personal nonfiction piece addresses the task directly, keeps the scope contained, and includes a few concrete details about memory, place.","{'clarity': 2.5833, 'simplicity': 2.75, 'brevity_economy': 2.9167, 'structure_flow': 3.0833, 'specificity_precision': 3.6667, 'humanity_voice': 2.5833, 'overall': 2.75}"
google/gemini-3.1-flash-lite-preview,profile_ferry_captain,profile,"Gemini 3.1 Flash Lite Preview response to Ferry captain profile.

This profile piece addresses the task directly, keeps the scope contained, and includes a few concrete details about people, transportation.","{'clarity': 2.6667, 'simplicity': 3.25, 'brevity_economy': 3.8333, 'structure_flow': 2.75, 'specificity_precision': 2.5, 'humanity_voice': 2.6667, 'overall': 3.25}"
google/gemini-3.1-flash-lite-preview,profile_public_defender,profile,"Gemini 3.1 Flash Lite Preview response to Public defender profile.

This profile piece addresses the task directly, keeps the scope contained, and includes a few concrete details about law, people.","{'clarity': 3.0833, 'simplicity': 3.6667, 'brevity_economy': 3.4167, 'structure_flow': 2.3333, 'specificity_precision': 2.5, 'humanity_voice': 3.0833, 'overall': 3.6667}"
google/gemini-3.1-flash-lite-preview,profile_school_custodian,profile,"Gemini 3.1 Flash Lite Preview response to Custodian profile.

This profile piece addresses the task directly, keeps the scope contained, and includes a few concrete details about people, education.","{'clarity': 2.5833, 'simplicity': 3.1667, 'brevity_economy': 2.9167, 'structure_flow': 2.6667, 'specificity_precision': 3.6667, 'humanity_voice': 2.5833, 'overall': 3.1667}"
google/gemini-3.1-pro-preview,explain_food_recall,explain,"Gemini 3.1 Pro Preview response to Food recall explainer.

This explain piece addresses the task directly, keeps the scope contained, and includes a few concrete details about health, consumer.","{'clarity': 2.3333, 'simplicity': 3.3333, 'brevity_economy': 3.5, 'structure_flow': 3.25, 'specificity_precision': 2.5833, 'humanity_voice': 2.3333, 'overall': 3.3333}"
google/gemini-3.1-pro-preview,explain_heat_pumps,explain,"Gemini 3.1 Pro Preview response to Heat pump explainer.

This explain piece addresses the task directly, keeps the scope contained, and includes a few concrete details about energy, home.","{'clarity': 3.0833, 'simplicity': 3.6667, 'brevity_economy': 3.4167, 'structure_flow': 1.9167, 'specificity_precision': 2.9167, 'humanity_voice': 3.0833, 'overall': 3.6667}"
google/gemini-3.1-pro-preview,explain_municipal_bonds,explain,"Gemini 3.1 Pro Preview response to Municipal bonds explainer.

This explain piece addresses the task directly, keeps the scope contained, and includes a few concrete details about finance, civics.","{'clarity': 3.3333, 'simplicity': 3.0833, 'brevity_economy': 3.25, 'structure_flow': 3.0, 'specificity_precision': 2.3333, 'humanity_voice': 3.3333, 'overall': 3.0833}"
google/gemini-3.1-pro-preview,explain_property_tax,explain,"Gemini 3.1 Pro Preview response to Property tax explainer.

This explain piece addresses the task directly, keeps the scope contained, and includes a few concrete details about civics, finance.","{'clarity': 3.3333, 'simplicity': 3.5, 'brevity_economy': 2.4167, 'structure_flow': 3.0, 'specificity_precision': 2.75, 'humanity_voice': 3.3333, 'overall': 3.5}"
google/gemini-3.1-pro-preview,howto_neighborhood_meeting,service_howto,"Gemini 3.1 Pro Preview response to Neighborhood meeting guide.

This service howto piece addresses the task directly, keeps the scope contained, and includes a few concrete details about civics, community.","{'clarity': 3.0, 'simplicity': 3.1667, 'brevity_economy': 2.9167, 'structure_flow': 3.5, 'specificity_precision': 2.4167, 'humanity_voice': 3.0, 'overall': 3.1667}"
google/gemini-3.1-pro-preview,howto_report_water_leak,service_howto,"Gemini 3.1 Pro Preview response to Water leak guide.

This service howto piece addresses the task directly, keeps the scope contained, and includes a few concrete details about housing, safety.","{'clarity': 2.5, 'simplicity': 2.6667, 'brevity_economy': 3.25, 'structure_flow': 3.8333, 'specificity_precision': 2.75, 'humanity_voice': 2.5, 'overall': 2.6667}"
google/gemini-3.1-pro-preview,howto_school_board_comment,service_howto,"Gemini 3.1 Pro Preview response to School board comment guide.

This service howto piece addresses the task directly, keeps the scope contained, and includes a few concrete details about education, civics.","{'clarity': 3.25, 'simplicity': 3.0, 'brevity_economy': 2.75, 'structure_flow': 3.75, 'specificity_precision': 2.25, 'humanity_voice': 3.25, 'overall': 3.0}"
google/gemini-3.1-pro-preview,memo_budget_freeze,memo,"Gemini 3.1 Pro Preview response to Budget freeze memo.

This memo piece addresses the task directly, keeps the scope contained, and includes a few concrete details about finance, operations.","{'clarity': 3.9167, 'simplicity': 2.4167, 'brevity_economy': 2.5833, 'structure_flow': 3.1667, 'specificity_precision': 2.9167, 'humanity_voice': 3.9167, 'overall': 2.4167}"
google/gemini-3.1-pro-preview,memo_incident_response,memo,"Gemini 3.1 Pro Preview response to Incident response memo.

This memo piece addresses the task directly, keeps the scope contained, and includes a few concrete details about technology, operations.","{'clarity': 3.1667, 'simplicity': 3.3333, 'brevity_economy': 3.5, 'structure_flow': 2.4167, 'specificity_precision': 2.5833, 'humanity_voice': 3.1667, 'overall': 3.3333}"
google/gemini-3.1-pro-preview,memo_remote_work_policy,memo,"Gemini 3.1 Pro Preview response to Remote work memo.

This memo piece addresses the task directly, keeps the scope contained, and includes a few concrete details about workplace, policy.","{'clarity': 2.6667, 'simplicity': 2.8333, 'brevity_economy': 3.4167, 'structure_flow': 3.1667, 'specificity_precision': 2.9167, 'humanity_voice': 2.6667, 'overall': 2.8333}"
google/gemini-3.1-pro-preview,memo_schedule_change,memo,"Gemini 3.1 Pro Preview response to Schedule change memo.

This memo piece addresses the task directly, keeps the scope contained, and includes a few concrete details about operations, workplace.","{'clarity': 2.25, 'simplicity': 2.8333, 'brevity_economy': 3.4167, 'structure_flow': 3.5833, 'specificity_precision': 2.9167, 'humanity_voice': 2.25, 'overall': 2.8333}"
google/gemini-3.1-pro-preview,oped_bus_lanes,persuasion_oped,"Gemini 3.1 Pro Preview response to Bus lanes op-ed.

This persuasion oped piece addresses the task directly, keeps the scope contained, and includes a few concrete details about transportation, policy.","{'clarity': 3.1667, 'simplicity': 2.5, 'brevity_economy': 2.6667, 'structure_flow': 3.25, 'specificity_precision': 3.4167, 'humanity_voice': 3.1667, 'overall': 2.5}"
google/gemini-3.1-pro-preview,oped_corner_store,persuasion_oped,"Gemini 3.1 Pro Preview response to Corner store zoning op-ed.

This persuasion oped piece addresses the task directly, keeps the scope contained, and includes a few concrete details about urbanism, community.","{'clarity': 3.5, 'simplicity': 3.25, 'brevity_economy': 2.5833, 'structure_flow': 2.75, 'specificity_precision': 2.9167, 'humanity_voice': 3.5, 'overall': 3.25}"
google/gemini-3.1-pro-preview,oped_library_hours,persuasion_oped,"Gemini 3.1 Pro Preview response to Library hours op-ed.

This persuasion oped piece addresses the task directly, keeps the scope contained, and includes a few concrete details about civics, education.","{'clarity': 2.8333, 'simplicity': 3.4167, 'brevity_economy': 3.1667, 'structure_flow': 2.9167, 'specificity_precision': 2.6667, 'humanity_voice': 2.8333, 'overall': 3.4167}"
google/gemini-3.1-pro-preview,personal_first_day_union_job,personal_nonfiction,"Gemini 3.1 Pro Preview response to First union job essay.

This personal nonfiction piece addresses the task directly, keeps the scope contained, and includes a few concrete details about work, memory.","{'clarity': 2.75, 'simplicity': 3.3333, 'brevity_economy': 3.0833, 'structure_flow': 3.25, 'specificity_precision': 2.5833, 'humanity_voice': 2.75, 'overall': 3.3333}"
google/gemini-3.1-pro-preview,personal_night_shift_bus,personal_nonfiction,"Gemini 3.1 Pro Preview response to Night shift bus essay.

This personal nonfiction piece addresses the task directly, keeps the scope contained, and includes a few concrete details about memory, transportation.","{'clarity': 3.5833, 'simplicity': 2.9167, 'brevity_economy': 2.25, 'structure_flow': 2.8333, 'specificity_precision': 3.4167, 'humanity_voice': 3.5833, 'overall': 2.9167}"
google/gemini-3.1-pro-preview,personal_public_pool,personal_nonfiction,"Gemini 3.1 Pro Preview response to Public pool essay.

This personal nonfiction piece addresses the task directly, keeps the scope contained, and includes a few concrete details about memory, place.","{'clarity': 2.75, 'simplicity': 2.9167, 'brevity_economy': 2.6667, 'structure_flow': 2.8333, 'specificity_precision': 3.8333, 'humanity_voice': 2.75, 'overall': 2.9167}"
google/gemini-3.1-pro-preview,profile_ferry_captain,profile,"Gemini 3.1 Pro Preview response to Ferry captain profile.

This profile piece addresses the task directly, keeps the scope contained, and includes a few concrete details about people, transportation.","{'clarity': 2.5, 'simplicity': 3.0833, 'brevity_economy': 2.8333, 'structure_flow': 3.4167, 'specificity_precision': 3.1667, 'humanity_voice': 2.5, 'overall': 3.0833}"
google/gemini-3.1-pro-preview,profile_public_defender,profile,"Gemini 3.1 Pro Preview response to Public defender profile.

This profile piece addresses the task directly, keeps the scope contained, and includes a few concrete details about law, people.","{'clarity': 3.5, 'simplicity': 2.8333, 'brevity_economy': 3.0, 'structure_flow': 2.75, 'specificity_precision': 2.9167, 'humanity_voice': 3.5, 'overall': 2.8333}"
google/gemini-3.1-pro-preview,profile_school_custodian,profile,"Gemini 3.1 Pro Preview response to Custodian profile.

This profile piece addresses the task directly, keeps the scope contained, and includes a few concrete details about people, education.","{'clarity': 2.5833, 'simplicity': 2.75, 'brevity_economy': 3.75, 'structure_flow': 3.0833, 'specificity_precision': 2.8333, 'humanity_voice': 2.5833, 'overall': 2.75}"
minimax/minimax-m2.5,explain_food_recall,explain,"MiniMax M2.5 response to Food recall explainer.

This explain piece addresses the task directly, keeps the scope contained, and includes a few concrete details about health, consumer.","{'clarity': 3.5, 'simplicity': 2.8333, 'brevity_economy': 3.0, 'structure_flow': 2.75, 'specificity_precision': 2.9167, 'humanity_voice': 3.5, 'overall': 2.8333}"
minimax/minimax-m2.5,explain_heat_pumps,explain,"MiniMax M2.5 response to Heat pump explainer.

This explain piece addresses the task directly, keeps the scope contained, and includes a few concrete details about energy, home.","{'clarity': 2.9167, 'simplicity': 2.6667, 'brevity_economy': 2.8333, 'structure_flow': 3.4167, 'specificity_precision': 3.1667, 'humanity_voice': 2.9167, 'overall': 2.6667}"
minimax/minimax-m2.5,explain_municipal_bonds,explain,"MiniMax M2.5 response to Municipal bonds explainer.

This explain piece addresses the task directly, keeps the scope contained, and includes a few concrete details about finance, civics.","{'clarity': 2.25, 'simplicity': 2.4167, 'brevity_economy': 3.4167, 'structure_flow': 3.1667, 'specificity_precision': 3.75, 'humanity_voice': 2.25, 'overall': 2.4167}"
minimax/minimax-m2.5,explain_property_tax,explain,"MiniMax M2.5 response to Property tax explainer.

This explain piece addresses the task directly, keeps the scope contained, and includes a few concrete details about civics, finance.","{'clarity': 2.5, 'simplicity': 3.0833, 'brevity_economy': 2.8333, 'structure_flow': 3.4167, 'specificity_precision': 3.1667, 'humanity_voice': 2.5, 'overall': 3.0833}"
minimax/minimax-m2.5,howto_neighborhood_meeting,service_howto,"MiniMax M2.5 response to Neighborhood meeting guide.

This service howto piece addresses the task directly, keeps the scope contained, and includes a few concrete details about civics, community.","{'clarity': 3.5, 'simplicity': 2.8333, 'brevity_economy': 2.5833, 'structure_flow': 2.75, 'specificity_precision': 3.3333, 'humanity_voice': 3.5, 'overall': 2.8333}"
minimax/minimax-m2.5,howto_report_water_leak,service_howto,"MiniMax M2.5 response to Water leak guide.

This service howto piece addresses the task directly, keeps the scope contained, and includes a few concrete details about housing, safety.","{'clarity': 3.5, 'simplicity': 3.25, 'brevity_economy': 2.5833, 'structure_flow': 2.75, 'specificity_precision': 2.9167, 'humanity_voice': 3.5, 'overall': 3.25}"
minimax/minimax-m2.5,howto_school_board_comment,service_howto,"MiniMax M2.5 response to School board comment guide.

This service howto piece addresses the task directly, keeps the scope contained, and includes a few concrete details about education, civics.","{'clarity': 2.5, 'simplicity': 2.6667, 'brevity_economy': 3.25, 'structure_flow': 4.25, 'specificity_precision': 2.3333, 'humanity_voice': 2.5, 'overall': 2.6667}"
minimax/minimax-m2.5,memo_budget_freeze,memo,"MiniMax M2.5 response to Budget freeze memo.

This memo piece addresses the task directly, keeps the scope contained, and includes a few concrete details about finance, operations.","{'clarity': 2.9167, 'simplicity': 3.0833, 'brevity_economy': 3.25, 'structure_flow': 2.5833, 'specificity_precision': 3.1667, 'humanity_voice': 2.9167, 'overall': 3.0833}"
minimax/minimax-m2.5,memo_incident_response,memo,"MiniMax M2.5 response to Incident response memo.

This memo piece addresses the task directly, keeps the scope contained, and includes a few concrete details about technology, operations.","{'clarity': 3.3333, 'simplicity': 3.0833, 'brevity_economy': 3.6667, 'structure_flow': 2.5833, 'specificity_precision': 2.3333, 'humanity_voice': 3.3333, 'overall': 3.0833}"
minimax/minimax-m2.5,memo_remote_work_policy,memo,"MiniMax M2.5 response to Remote work memo.

This memo piece addresses the task directly, keeps the scope contained, and includes a few concrete details about workplace, policy.","{'clarity': 3.0, 'simplicity': 3.1667, 'brevity_economy': 3.3333, 'structure_flow': 3.5, 'specificity_precision': 2.0, 'humanity_voice': 3.0, 'overall': 3.1667}"
minimax/minimax-m2.5,memo_schedule_change,memo,"MiniMax M2.5 response to Schedule change memo.

This memo piece addresses the task directly, keeps the scope contained, and includes a few concrete details about operations, workplace.","{'clarity': 3.0833, 'simplicity': 3.25, 'brevity_economy': 3.0, 'structure_flow': 2.75, 'specificity_precision': 2.9167, 'humanity_voice': 3.0833, 'overall': 3.25}"
minimax/minimax-m2.5,oped_bus_lanes,persuasion_oped,"MiniMax M2.5 response to Bus lanes op-ed.

This persuasion oped piece addresses the task directly, keeps the scope contained, and includes a few concrete details about transportation, policy.","{'clarity': 3.5, 'simplicity': 2.4167, 'brevity_economy': 2.5833, 'structure_flow': 3.5833, 'specificity_precision': 2.9167, 'humanity_voice': 3.5, 'overall': 2.4167}"
minimax/minimax-m2.5,oped_corner_store,persuasion_oped,"MiniMax M2.5 response to Corner store zoning op-ed.

This persuasion oped piece addresses the task directly, keeps the scope contained, and includes a few concrete details about urbanism, community.","{'clarity': 2.75, 'simplicity': 2.5, 'brevity_economy': 3.0833, 'structure_flow': 3.25, 'specificity_precision': 3.4167, 'humanity_voice': 2.75, 'overall': 2.5}"
minimax/minimax-m2.5,oped_library_hours,persuasion_oped,"MiniMax M2.5 response to Library hours op-ed.

This persuasion oped piece addresses the task directly, keeps the scope contained, and includes a few concrete details about civics, education.","{'clarity': 3.25, 'simplicity': 3.0, 'brevity_economy': 2.75, 'structure_flow': 3.3333, 'specificity_precision': 2.6667, 'humanity_voice': 3.25, 'overall': 3.0}"
minimax/minimax-m2.5,personal_first_day_union_job,personal_nonfiction,"MiniMax M2.5 response to First union job essay.

This personal nonfiction piece addresses the task directly, keeps the scope contained, and includes a few concrete details about work, memory.","{'clarity': 3.5, 'simplicity': 2.4167, 'brevity_economy': 2.1667, 'structure_flow': 3.1667, 'specificity_precision': 3.75, 'humanity_voice': 3.5, 'overall': 2.4167}"
minimax/minimax-m2.5,personal_night_shift_bus,personal_nonfiction,"MiniMax M2.5 response to Night shift bus essay.

This personal nonfiction piece addresses the task directly, keeps the scope contained, and includes a few concrete details about memory, transportation.","{'clarity': 3.25, 'simplicity': 3.4167, 'brevity_economy': 2.75, 'structure_flow': 3.3333, 'specificity_precision': 2.25, 'humanity_voice': 3.25, 'overall': 3.4167}"
minimax/minimax-m2.5,personal_public_pool,personal_nonfiction,"MiniMax M2.5 response to Public pool essay.

This personal nonfiction piece addresses the task directly, keeps the scope contained, and includes a few concrete details about memory, place.","{'clarity': 3.6667, 'simplicity': 3.0, 'brevity_economy': 2.75, 'structure_flow': 2.9167, 'specificity_precision': 2.6667, 'humanity_voice': 3.6667, 'overall': 3.0}"
minimax/minimax-m2.5,profile_ferry_captain,profile,"MiniMax M2.5 response to Ferry captain profile.

This profile piece addresses the task directly, keeps the scope contained, and includes a few concrete details about people, transportation.","{'clarity': 3.0833, 'simplicity': 2.4167, 'brevity_economy': 3.0, 'structure_flow': 3.1667, 'specificity_precision': 3.3333, 'humanity_voice': 3.0833, 'overall': 2.4167}"
minimax/minimax-m2.5,profile_public_defender,profile,"MiniMax M2.5 response to Public defender profile.

This profile piece addresses the task directly, keeps the scope contained, and includes a few concrete details about law, people.","{'clarity': 3.25, 'simplicity': 3.0, 'brevity_economy': 2.75, 'structure_flow': 2.9167, 'specificity_precision': 3.0833, 'humanity_voice': 3.25, 'overall': 3.0}"
minimax/minimax-m2.5,profile_school_custodian,profile,"MiniMax M2.5 response to Custodian profile.

This profile piece addresses the task directly, keeps the scope contained, and includes a few concrete details about people, education.","{'clarity': 3.5, 'simplicity': 2.8333, 'brevity_economy': 2.5833, 'structure_flow': 2.75, 'specificity_precision': 3.3333, 'humanity_voice': 3.5, 'overall': 2.8333}"
moonshotai/kimi-k2.5,explain_food_recall,explain,"Kimi K2.5 response to Food recall explainer.

This explain piece addresses the task directly, keeps the scope contained, and includes a few concrete details about health, consumer.","{'clarity': 3.1667, 'simplicity': 2.0833, 'brevity_economy': 2.6667, 'structure_flow': 3.25, 'specificity_precision': 3.8333, 'humanity_voice': 3.1667, 'overall': 2.0833}"
moonshotai/kimi-k2.5,explain_heat_pumps,explain,"Kimi K2.5 response to Heat pump explainer.

This explain piece addresses the task directly, keeps the scope contained, and includes a few concrete details about energy, home.","{'clarity': 3.4167, 'simplicity': 4.0, 'brevity_economy': 2.5, 'structure_flow': 2.25, 'specificity_precision': 2.8333, 'humanity_voice': 3.4167, 'overall': 4.0}"
moonshotai/kimi-k2.5,explain_municipal_bonds,explain,"Kimi K2.5 response to Municipal bonds explainer.

This explain piece addresses the task directly, keeps the scope contained, and includes a few concrete details about finance, civics.","{'clarity': 3.4167, 'simplicity': 2.75, 'brevity_economy': 3.3333, 'structure_flow': 2.6667, 'specificity_precision': 2.8333, 'humanity_voice': 3.4167, 'overall': 2.75}"
moonshotai/kimi-k2.5,explain_property_tax,explain,"Kimi K2.5 response to Property tax explainer.

This explain piece addresses the task directly, keeps the scope contained, and includes a few concrete details about civics, finance.","{'clarity': 3.6667, 'simplicity': 2.5833, 'brevity_economy': 2.3333, 'structure_flow': 2.9167, 'specificity_precision': 3.5, 'humanity_voice': 3.6667, 'overall': 2.5833}"
moonshotai/kimi-k2.5,howto_neighborhood_meeting,service_howto,"Kimi K2.5 response to Neighborhood meeting guide.

This service howto piece addresses the task directly, keeps the scope contained, and includes a few concrete details about civics, community.","{'clarity': 2.8333, 'simplicity': 3.0, 'brevity_economy': 3.1667, 'structure_flow': 3.3333, 'specificity_precision': 2.6667, 'humanity_voice': 2.8333, 'overall': 3.0}"
moonshotai/kimi-k2.5,howto_report_water_leak,service_howto,"Kimi K2.5 response to Water leak guide.

This service howto piece addresses the task directly, keeps the scope contained, and includes a few concrete details about housing, safety.","{'clarity': 2.1667, 'simplicity': 2.75, 'brevity_economy': 3.75, 'structure_flow': 3.5, 'specificity_precision': 2.8333, 'humanity_voice': 2.1667, 'overall': 2.75}"
moonshotai/kimi-k2.5,howto_school_board_comment,service_howto,"Kimi K2.5 response to School board comment guide.

This service howto piece addresses the task directly, keeps the scope contained, and includes a few concrete details about education, civics.","{'clarity': 3.0, 'simplicity': 2.3333, 'brevity_economy': 2.9167, 'structure_flow': 3.5, 'specificity_precision': 3.25, 'humanity_voice': 3.0, 'overall': 2.3333}"
moonshotai/kimi-k2.5,memo_budget_freeze,memo,"Kimi K2.5 response to Budget freeze memo.

This memo piece addresses the task directly, keeps the scope contained, and includes a few concrete details about finance, operations.","{'clarity': 3.5833, 'simplicity': 2.9167, 'brevity_economy': 2.6667, 'structure_flow': 2.8333, 'specificity_precision': 3.0, 'humanity_voice': 3.5833, 'overall': 2.9167}"
moonshotai/kimi-k2.5,memo_incident_response,memo,"Kimi K2.5 response to Incident response memo.

This memo piece addresses the task directly, keeps the scope contained, and includes a few concrete details about technology, operations.","{'clarity': 3.0, 'simplicity': 3.5833, 'brevity_economy': 3.3333, 'structure_flow': 2.25, 'specificity_precision': 2.8333, 'humanity_voice': 3.0, 'overall': 3.5833}"
moonshotai/kimi-k2.5,memo_remote_work_policy,memo,"Kimi K2.5 response to Remote work memo.

This memo piece addresses the task directly, keeps the scope contained, and includes a few concrete details about workplace, policy.","{'clarity': 2.6667, 'simplicity': 2.8333, 'brevity_economy': 3.0, 'structure_flow': 3.1667, 'specificity_precision': 3.3333, 'humanity_voice': 2.6667, 'overall': 2.8333}"
moonshotai/kimi-k2.5,memo_schedule_change,memo,"Kimi K2.5 response to Schedule change memo.

This memo piece addresses the task directly, keeps the scope contained, and includes a few concrete details about operations, workplace.","{'clarity': 3.1667, 'simplicity': 2.9167, 'brevity_economy': 3.5, 'structure_flow': 2.8333, 'specificity_precision': 2.5833, 'humanity_voice': 3.1667, 'overall': 2.9167}"
moonshotai/kimi-k2.5,oped_bus_lanes,persuasion_oped,"Kimi K2.5 response to Bus lanes op-ed.

This persuasion oped piece addresses the task directly, keeps the scope contained, and includes a few concrete details about transportation, policy.","{'clarity': 3.1667, 'simplicity': 2.9167, 'brevity_economy': 2.25, 'structure_flow': 3.25, 'specificity_precision': 3.4167, 'humanity_voice': 3.1667, 'overall': 2.9167}"
moonshotai/kimi-k2.5,oped_corner_store,persuasion_oped,"Kimi K2.5 response to Corner store zoning op-ed.

This persuasion oped piece addresses the task directly, keeps the scope contained, and includes a few concrete details about urbanism, community.","{'clarity': 2.25, 'simplicity': 2.8333, 'brevity_economy': 3.0, 'structure_flow': 3.5833, 'specificity_precision': 3.3333, 'humanity_voice': 2.25, 'overall': 2.8333}"
moonshotai/kimi-k2.5,oped_library_hours,persuasion_oped,"Kimi K2.5 response to Library hours op-ed.

This persuasion oped piece addresses the task directly, keeps the scope contained, and includes a few concrete details about civics, education.","{'clarity': 2.75, 'simplicity': 2.9167, 'brevity_economy': 3.0833, 'structure_flow': 3.25, 'specificity_precision': 3.0, 'humanity_voice': 2.75, 'overall': 2.9167}"
moonshotai/kimi-k2.5,personal_first_day_union_job,personal_nonfiction,"Kimi K2.5 response to First union job essay.

This personal nonfiction piece addresses the task directly, keeps the scope contained, and includes a few concrete details about work, memory.","{'clarity': 3.0, 'simplicity': 3.1667, 'brevity_economy': 3.75, 'structure_flow': 2.6667, 'specificity_precision': 2.4167, 'humanity_voice': 3.0, 'overall': 3.1667}"
moonshotai/kimi-k2.5,personal_night_shift_bus,personal_nonfiction,"Kimi K2.5 response to Night shift bus essay.

This personal nonfiction piece addresses the task directly, keeps the scope contained, and includes a few concrete details about memory, transportation.","{'clarity': 4.0833, 'simplicity': 3.0, 'brevity_economy': 2.3333, 'structure_flow': 2.5, 'specificity_precision': 3.0833, 'humanity_voice': 4.0833, 'overall': 3.0}"
moonshotai/kimi-k2.5,personal_public_pool,personal_nonfiction,"Kimi K2.5 response to Public pool essay.

This personal nonfiction piece addresses the task directly, keeps the scope contained, and includes a few concrete details about memory, place.","{'clarity': 3.0833, 'simplicity': 3.6667, 'brevity_economy': 3.4167, 'structure_flow': 2.3333, 'specificity_precision': 2.5, 'humanity_voice': 3.0833, 'overall': 3.6667}"
moonshotai/kimi-k2.5,profile_ferry_captain,profile,"Kimi K2.5 response to Ferry captain profile.

This profile piece addresses the task directly, keeps the scope contained, and includes a few concrete details about people, transportation.","{'clarity': 2.25, 'simplicity': 3.25, 'brevity_economy': 3.4167, 'structure_flow': 3.5833, 'specificity_precision': 2.5, 'humanity_voice': 2.25, 'overall': 3.25}"
moonshotai/kimi-k2.5,profile_public_defender,profile,"Kimi K2.5 response to Public defender profile.

This profile piece addresses the task directly, keeps the scope contained, and includes a few concrete details about law, people.","{'clarity': 3.1667, 'simplicity': 2.5, 'brevity_economy': 3.0833, 'structure_flow': 2.8333, 'specificity_precision': 3.4167, 'humanity_voice': 3.1667, 'overall': 2.5}"
moonshotai/kimi-k2.5,profile_school_custodian,profile,"Kimi K2.5 response to Custodian profile.

This profile piece addresses the task directly, keeps the scope contained, and includes a few concrete details about people, education.","{'clarity': 3.1667, 'simplicity': 3.75, 'brevity_economy': 2.6667, 'structure_flow': 2.4167, 'specificity_precision': 3.0, 'humanity_voice': 3.1667, 'overall': 3.75}"
openai/gpt-5.3-chat,explain_food_recall,explain,"GPT-5.3 Chat response to Food recall explainer.

This explain piece addresses the task directly, keeps the scope contained, and includes a few concrete details about health, consumer.","{'clarity': 2.1667, 'simplicity': 2.75, 'brevity_economy': 3.3333, 'structure_flow': 3.5, 'specificity_precision': 3.25, 'humanity_voice': 2.1667, 'overall': 2.75}"
openai/gpt-5.3-chat,explain_heat_pumps,explain,"GPT-5.3 Chat response to Heat pump explainer.

This explain piece addresses the task directly, keeps the scope contained, and includes a few concrete details about energy, home.","{'clarity': 2.5833, 'simplicity': 3.5833, 'brevity_economy': 2.9167, 'structure_flow': 2.6667, 'specificity_precision': 3.25, 'humanity_voice': 2.5833, 'overall': 3.5833}"
openai/gpt-5.3-chat,explain_municipal_bonds,explain,"GPT-5.3 Chat response to Municipal bonds explainer.

This explain piece addresses the task directly, keeps the scope contained, and includes a few concrete details about finance, civics.","{'clarity': 3.75, 'simplicity': 2.25, 'brevity_economy': 2.4167, 'structure_flow': 3.0, 'specificity_precision': 3.5833, 'humanity_voice': 3.75, 'overall': 2.25}"
openai/gpt-5.3-chat,explain_property_tax,explain,"GPT-5.3 Chat response to Property tax explainer.

This explain piece addresses the task directly, keeps the scope contained, and includes a few concrete details about civics, finance.","{'clarity': 2.8333, 'simplicity': 3.4167, 'brevity_economy': 2.3333, 'structure_flow': 2.9167, 'specificity_precision': 3.5, 'humanity_voice': 2.8333, 'overall': 3.4167}"
openai/gpt-5.3-chat,howto_neighborhood_meeting,service_howto,"GPT-5.3 Chat response to Neighborhood meeting guide.

This service howto piece addresses the task directly, keeps the scope contained, and includes a few concrete details about civics, community.","{'clarity': 2.75, 'simplicity': 2.9167, 'brevity_economy': 3.5, 'structure_flow': 2.8333, 'specificity_precision': 3.0, 'humanity_voice': 2.75, 'overall': 2.9167}"
openai/gpt-5.3-chat,howto_report_water_leak,service_howto,"GPT-5.3 Chat response to Water leak guide.

This service howto piece addresses the task directly, keeps the scope contained, and includes a few concrete details about housing, safety.","{'clarity': 3.0833, 'simplicity': 2.4167, 'brevity_economy': 3.0, 'structure_flow': 3.1667, 'specificity_precision': 3.3333, 'humanity_voice': 3.0833, 'overall': 2.4167}"
openai/gpt-5.3-chat,howto_school_board_comment,service_howto,"GPT-5.3 Chat response to School board comment guide.

This service howto piece addresses the task directly, keeps the scope contained, and includes a few concrete details about education, civics.","{'clarity': 3.0, 'simplicity': 3.1667, 'brevity_economy': 3.3333, 'structure_flow': 3.0833, 'specificity_precision': 2.4167, 'humanity_voice': 3.0, 'overall': 3.1667}"
